mode,scale_family,composition_type,time_step,time_sec,spectral_centroid,rms_energy,spectral_centroid_norm,rms_energy_norm,spectral_centroid_smooth,rms_energy_smooth,spectral_centroid_smooth_norm,rms_energy_smooth_norm
pelog_alternating,Pelog,Alternating,91,4.226032,964.328811,0.011633,0.198568,0.346945,915.218937,0.014600,0.180097,0.435432
pelog_alternating,Pelog,Alternating,92,4.272472,1005.476033,0.020480,0.214045,0.610795,900.276810,0.014438,0.174477,0.430590
pelog_alternating,Pelog,Alternating,93,4.318912,629.397362,0.024399,0.072592,0.727654,890.540160,0.014327,0.170815,0.427281
pelog_alternating,Pelog,Alternating,94,4.365351,595.246573,0.021307,0.059747,0.635454,894.980613,0.014258,0.172485,0.425230
pelog_alternating,Pelog,Alternating,95,4.411791,566.366980,0.017726,0.048885,0.528651,899.450801,0.014215,0.174166,0.423930
pelog_alternating,Pelog,Alternating,96,4.458231,560.439301,0.015195,0.046655,0.453165,902.571066,0.014272,0.175340,0.425652
pelog_alternating,Pelog,Alternating,97,4.504671,1719.652395,0.013365,0.482665,0.398594,840.918372,0.014341,0.152151,0.427703
pelog_alternating,Pelog,Alternating,98,4.551111,871.766758,0.011830,0.163753,0.352822,820.125037,0.014506,0.144330,0.432622
pelog_alternating,Pelog,Alternating,99,4.597551,726.325381,0.011108,0.109049,0.331285,875.969926,0.014737,0.165334,0.439493
pelog_alternating,Pelog,Alternating,100,4.643991,595.757168,0.011349,0.059939,0.338462,877.054705,0.014908,0.165742,0.444616
pelog_alternating,Pelog,Alternating,101,4.690431,615.210926,0.011794,0.067256,0.351736,876.674144,0.015094,0.165599,0.450148
pelog_alternating,Pelog,Alternating,102,4.736871,701.424473,0.013365,0.099683,0.398583,864.487826,0.015190,0.161016,0.453016
pelog_alternating,Pelog,Alternating,103,4.783311,922.396295,0.014687,0.182796,0.438024,849.313964,0.014864,0.155308,0.443291
pelog_alternating,Pelog,Alternating,104,4.829751,860.064080,0.015228,0.159352,0.454153,873.193072,0.014600,0.164290,0.435407
pelog_alternating,Pelog,Alternating,105,4.876190,798.569591,0.016037,0.136222,0.478290,878.495080,0.014762,0.166284,0.440259
pelog_alternating,Pelog,Alternating,106,4.922630,747.748485,0.015345,0.117107,0.457650,880.814664,0.015063,0.167157,0.449234
pelog_alternating,Pelog,Alternating,107,4.969070,897.151649,0.014723,0.173301,0.439093,881.555247,0.015266,0.167435,0.455273
pelog_alternating,Pelog,Alternating,108,5.015510,2082.635334,0.014934,0.619192,0.445392,824.997469,0.015424,0.146162,0.459985
pelog_alternating,Pelog,Alternating,109,5.061950,874.858125,0.013975,0.164916,0.416780,834.050002,0.015597,0.149567,0.465145
pelog_alternating,Pelog,Alternating,110,5.108390,798.667158,0.013394,0.136259,0.399441,859.460689,0.015732,0.159125,0.469175
