mode,scale_family,composition_type,time_step,time_sec,spectral_centroid,rms_energy,spectral_centroid_norm,rms_energy_norm,spectral_centroid_smooth,rms_energy_smooth,spectral_centroid_smooth_norm,rms_energy_smooth_norm
slendro_spectral,Slendro,Spectral,46,2.136236,776.308418,0.013883,0.127849,0.414028,1203.675314,0.014131,0.288593,0.421419
slendro_spectral,Slendro,Spectral,47,2.182676,862.440272,0.010575,0.160245,0.315372,1211.803650,0.014280,0.291650,0.425881
slendro_spectral,Slendro,Spectral,48,2.229116,2202.496913,0.011432,0.664275,0.340955,1209.500858,0.014248,0.290784,0.424913
slendro_spectral,Slendro,Spectral,49,2.275556,2245.597727,0.016456,0.680486,0.490784,1149.941392,0.013977,0.268382,0.416848
slendro_spectral,Slendro,Spectral,50,2.321995,1015.596819,0.018989,0.217852,0.566305,1217.187906,0.013629,0.293675,0.406457
slendro_spectral,Slendro,Spectral,51,2.368435,864.203675,0.017055,0.160909,0.508627,1262.428368,0.013511,0.310691,0.402934
slendro_spectral,Slendro,Spectral,52,2.414875,788.168082,0.013494,0.132310,0.402443,1273.238868,0.013662,0.314757,0.407445
slendro_spectral,Slendro,Spectral,53,2.461315,769.014439,0.011897,0.125106,0.354813,1279.876951,0.013790,0.317254,0.411277
slendro_spectral,Slendro,Spectral,54,2.507755,2291.300158,0.013612,0.697676,0.405942,1207.607786,0.013622,0.290072,0.406240
slendro_spectral,Slendro,Spectral,55,2.554195,1091.697028,0.016443,0.246475,0.490398,1244.856883,0.013260,0.304082,0.395451
slendro_spectral,Slendro,Spectral,56,2.600635,928.575800,0.015830,0.185121,0.472112,1315.518906,0.013101,0.330660,0.390707
slendro_spectral,Slendro,Spectral,57,2.647075,834.682709,0.011618,0.149805,0.346496,1326.849608,0.013258,0.334922,0.395389
slendro_spectral,Slendro,Spectral,58,2.693515,908.259820,0.008769,0.177479,0.261516,1328.360561,0.013514,0.335490,0.403044
slendro_spectral,Slendro,Spectral,59,2.739955,2232.871071,0.009868,0.675699,0.294285,1259.987688,0.013542,0.309773,0.403881
slendro_spectral,Slendro,Spectral,60,2.786395,1663.653816,0.013440,0.461602,0.400830,1191.062549,0.013205,0.283849,0.393818
slendro_spectral,Slendro,Spectral,61,2.832834,921.084121,0.014612,0.182303,0.435780,1269.742846,0.012883,0.313442,0.384200
slendro_spectral,Slendro,Spectral,62,2.879274,863.731076,0.011985,0.160731,0.357444,1285.373843,0.012914,0.319322,0.385125
slendro_spectral,Slendro,Spectral,63,2.925714,898.225757,0.008765,0.173705,0.261407,1294.356071,0.013147,0.322700,0.392080
slendro_spectral,Slendro,Spectral,64,2.972154,1874.836382,0.009369,0.541033,0.279414,1298.141658,0.013245,0.324124,0.395007
slendro_spectral,Slendro,Spectral,65,3.018594,2277.634032,0.013921,0.692536,0.415181,1232.267820,0.013069,0.299347,0.389753
slendro_spectral,Slendro,Spectral,66,3.065034,1002.922461,0.017023,0.213084,0.507680,1284.881411,0.012782,0.319136,0.381188
slendro_spectral,Slendro,Spectral,67,3.111474,892.659334,0.015708,0.171612,0.468463,1330.010552,0.012744,0.336111,0.380075
slendro_spectral,Slendro,Spectral,68,3.157914,835.039455,0.011994,0.149939,0.357706,1335.173578,0.012998,0.338053,0.387658
slendro_spectral,Slendro,Spectral,69,3.204354,867.094945,0.009708,0.161996,0.289528,1334.005449,0.013228,0.337613,0.394516
slendro_spectral,Slendro,Spectral,70,3.250794,2589.202766,0.012538,0.809725,0.373936,1267.757938,0.013190,0.312696,0.393359
slendro_spectral,Slendro,Spectral,71,3.297234,1176.823602,0.017675,0.278493,0.527128,1238.042799,0.012942,0.301519,0.385969
slendro_spectral,Slendro,Spectral,72,3.343673,967.812645,0.018158,0.199879,0.541536,1310.130235,0.012812,0.328633,0.382111
slendro_spectral,Slendro,Spectral,73,3.390113,844.726175,0.013860,0.153583,0.413362,1317.529530,0.012980,0.331416,0.387099
slendro_spectral,Slendro,Spectral,74,3.436553,973.823406,0.010088,0.202139,0.300857,1317.979505,0.013251,0.331585,0.395188
slendro_spectral,Slendro,Spectral,75,3.482993,2143.968838,0.010700,0.642261,0.319106,1264.510392,0.013283,0.311474,0.396149
slendro_spectral,Slendro,Spectral,76,3.529433,1831.158634,0.015084,0.524605,0.449844,1195.198143,0.012979,0.285404,0.387069
slendro_spectral,Slendro,Spectral,77,3.575873,937.943227,0.016703,0.188644,0.498155,1262.459422,0.012715,0.310703,0.379210
slendro_spectral,Slendro,Spectral,78,3.622313,884.897228,0.013368,0.168692,0.398680,1288.303184,0.012731,0.320423,0.379668
slendro_spectral,Slendro,Spectral,79,3.668753,907.920857,0.009091,0.177352,0.271138,1293.028090,0.012959,0.322201,0.386471
slendro_spectral,Slendro,Spectral,80,3.715193,1069.351030,0.008484,0.238070,0.253031,1290.491077,0.013167,0.321246,0.392684
slendro_spectral,Slendro,Spectral,81,3.761633,2362.832853,0.012025,0.724581,0.358629,1205.217195,0.013054,0.289173,0.389317
slendro_spectral,Slendro,Spectral,82,3.808073,1011.716970,0.015330,0.216392,0.457201,1234.335650,0.012672,0.300125,0.377925
slendro_spectral,Slendro,Spectral,83,3.854512,907.225260,0.014190,0.177090,0.423184,1289.740764,0.012431,0.320964,0.370723
slendro_spectral,Slendro,Spectral,84,3.900952,805.454120,0.010013,0.138811,0.298626,1292.179134,0.012509,0.321881,0.373065
slendro_spectral,Slendro,Spectral,85,3.947392,891.389056,0.007832,0.171134,0.233582,1284.007244,0.012697,0.318808,0.378654
slendro_spectral,Slendro,Spectral,86,3.993832,2348.148038,0.011753,0.719058,0.350509,1215.024927,0.012682,0.292862,0.378228
slendro_spectral,Slendro,Spectral,87,4.040272,1409.534581,0.016015,0.366022,0.477621,1163.333004,0.012360,0.273419,0.368629
slendro_spectral,Slendro,Spectral,88,4.086712,929.537570,0.016556,0.185482,0.493762,1232.443702,0.012123,0.299413,0.361557
slendro_spectral,Slendro,Spectral,89,4.133152,816.354679,0.013875,0.142911,0.413802,1239.520766,0.012263,0.302075,0.365711
slendro_spectral,Slendro,Spectral,90,4.179592,883.725133,0.010280,0.168251,0.306580,1240.283858,0.012588,0.302362,0.375423
slendro_spectral,Slendro,Spectral,91,4.226032,1759.192703,0.010036,0.497537,0.299302,1229.227595,0.012732,0.298204,0.379703
slendro_spectral,Slendro,Spectral,92,4.272472,2075.914911,0.013328,0.616664,0.397489,1157.653217,0.012554,0.271283,0.374414
slendro_spectral,Slendro,Spectral,93,4.318912,893.493591,0.015431,0.171925,0.460202,1221.679592,0.012193,0.295365,0.363642
slendro_spectral,Slendro,Spectral,94,4.365351,810.385602,0.013836,0.140666,0.412632,1291.047428,0.011899,0.321456,0.354865
slendro_spectral,Slendro,Spectral,95,4.411791,764.322503,0.010414,0.123341,0.310584,1307.625301,0.011898,0.327691,0.354833
slendro_spectral,Slendro,Spectral,96,4.458231,797.320159,0.008647,0.135752,0.257877,1308.302893,0.012040,0.327946,0.359070
slendro_spectral,Slendro,Spectral,97,4.504671,2320.157196,0.011961,0.708530,0.356704,1235.171987,0.011912,0.300439,0.355261
slendro_spectral,Slendro,Spectral,98,4.551111,1026.438510,0.016154,0.221929,0.481764,1219.783751,0.011562,0.294651,0.344827
slendro_spectral,Slendro,Spectral,99,4.597551,923.182697,0.015605,0.183092,0.465383,1271.842753,0.011336,0.314232,0.338079
slendro_spectral,Slendro,Spectral,100,4.643991,848.225761,0.011355,0.154899,0.338631,1276.021700,0.011383,0.315804,0.339488
slendro_spectral,Slendro,Spectral,101,4.690431,931.345293,0.008478,0.186162,0.252845,1272.893498,0.011543,0.314627,0.344253
slendro_spectral,Slendro,Spectral,102,4.736871,2292.244470,0.008107,0.698031,0.241767,1222.525624,0.011512,0.295683,0.343318
slendro_spectral,Slendro,Spectral,103,4.783311,2294.581995,0.008303,0.698911,0.247629,1159.130690,0.011198,0.271838,0.333959
slendro_spectral,Slendro,Spectral,104,4.829751,1137.011567,0.009992,0.263519,0.297988,1226.707411,0.010863,0.297256,0.323967
slendro_spectral,Slendro,Spectral,105,4.876190,904.940905,0.010674,0.176231,0.318331,1239.939461,0.010808,0.302233,0.322325
slendro_spectral,Slendro,Spectral,106,4.922630,885.529910,0.009199,0.168930,0.274334,1243.622666,0.010960,0.303618,0.326860
slendro_spectral,Slendro,Spectral,107,4.969070,1101.769869,0.009017,0.250263,0.268925,1241.373080,0.011048,0.302772,0.329481
slendro_spectral,Slendro,Spectral,108,5.015510,1970.717604,0.012031,0.577097,0.358801,1166.485408,0.010831,0.274605,0.323016
slendro_spectral,Slendro,Spectral,109,5.061950,899.933616,0.014820,0.174348,0.441993,1210.240797,0.010420,0.291062,0.310757
slendro_spectral,Slendro,Spectral,110,5.108390,821.161103,0.013475,0.144719,0.401871,1252.417542,0.010220,0.306926,0.304782
slendro_spectral,Slendro,Spectral,111,5.154830,751.835225,0.009409,0.118644,0.280603,1254.399747,0.010327,0.307671,0.307998
slendro_spectral,Slendro,Spectral,112,5.201270,808.016227,0.007052,0.139775,0.210309,1249.510483,0.010468,0.305832,0.312192
slendro_spectral,Slendro,Spectral,113,5.247710,2245.028014,0.008730,0.680272,0.260362,1176.032433,0.010455,0.278195,0.311790
slendro_spectral,Slendro,Spectral,114,5.294150,1075.026585,0.012735,0.240205,0.379795,1100.933199,0.010419,0.249949,0.310742
slendro_spectral,Slendro,Spectral,115,5.340590,837.986608,0.013455,0.151048,0.401281,1180.661444,0.010336,0.279937,0.308262
slendro_spectral,Slendro,Spectral,116,5.387029,752.328440,0.010404,0.118830,0.310294,1205.704513,0.010337,0.289356,0.308282
slendro_spectral,Slendro,Spectral,117,5.433469,822.403754,0.007626,0.145187,0.227419,1216.257090,0.010497,0.293325,0.313043
slendro_spectral,Slendro,Spectral,118,5.479909,1901.546288,0.007933,0.551080,0.236576,1205.285905,0.010592,0.289198,0.315878
slendro_spectral,Slendro,Spectral,119,5.526349,1766.717597,0.011598,0.500367,0.345893,1155.238983,0.010458,0.270375,0.311889
slendro_spectral,Slendro,Spectral,120,5.572789,887.869865,0.013511,0.169810,0.402939,1224.470077,0.010324,0.296414,0.307902
slendro_spectral,Slendro,Spectral,121,5.619229,833.560012,0.011291,0.149383,0.336734,1259.151014,0.010457,0.309458,0.311872
slendro_spectral,Slendro,Spectral,122,5.665669,822.683474,0.007837,0.145292,0.233728,1267.415922,0.010847,0.312567,0.323503
slendro_spectral,Slendro,Spectral,123,5.712109,792.597314,0.007600,0.133976,0.226660,1267.716366,0.011207,0.312680,0.334240
slendro_spectral,Slendro,Spectral,124,5.758549,2731.576475,0.008329,0.863275,0.248395,1198.683852,0.011274,0.286715,0.336239
slendro_spectral,Slendro,Spectral,125,5.804989,1405.802281,0.010687,0.364618,0.318732,1221.201305,0.011142,0.295185,0.332299
slendro_spectral,Slendro,Spectral,126,5.851429,1096.581440,0.012391,0.248312,0.369544,1283.637382,0.011166,0.318668,0.333009
slendro_spectral,Slendro,Spectral,127,5.897868,882.346175,0.010918,0.167733,0.325625,1290.642681,0.011440,0.321303,0.341174
slendro_spectral,Slendro,Spectral,128,5.944308,969.779158,0.009356,0.200618,0.279023,1290.906599,0.011731,0.321403,0.349873
slendro_spectral,Slendro,Spectral,129,5.990748,2284.555503,0.012147,0.695139,0.362264,1234.193388,0.011819,0.300071,0.352477
slendro_spectral,Slendro,Spectral,130,6.037188,1514.779840,0.016137,0.405607,0.481256,1187.068931,0.011630,0.282347,0.346838
slendro_spectral,Slendro,Spectral,131,6.083628,917.133401,0.017209,0.180817,0.513226,1259.799729,0.011511,0.309702,0.343307
slendro_spectral,Slendro,Spectral,132,6.130068,814.025089,0.014253,0.142035,0.425059,1270.506617,0.011720,0.313730,0.349539
slendro_spectral,Slendro,Spectral,133,6.176508,864.377743,0.010070,0.160974,0.300336,1275.795656,0.012090,0.315719,0.360560
slendro_spectral,Slendro,Spectral,134,6.222948,1525.375642,0.010092,0.409592,0.300987,1279.068107,0.012274,0.316950,0.366052
slendro_spectral,Slendro,Spectral,135,6.269388,2086.708143,0.013932,0.620724,0.415499,1189.432379,0.012276,0.283236,0.366116
slendro_spectral,Slendro,Spectral,136,6.315828,892.434421,0.015880,0.171527,0.473582,1234.824649,0.012258,0.300309,0.365561
slendro_spectral,Slendro,Spectral,137,6.362268,827.682120,0.013459,0.147172,0.401402,1278.302188,0.012418,0.316662,0.370332
slendro_spectral,Slendro,Spectral,138,6.408707,767.282065,0.009679,0.124454,0.288649,1281.266817,0.012744,0.317777,0.380074
slendro_spectral,Slendro,Spectral,139,6.455147,824.228469,0.007817,0.145873,0.233120,1275.764706,0.013001,0.315707,0.387734
slendro_spectral,Slendro,Spectral,140,6.501587,2342.485811,0.011143,0.716928,0.332318,1204.559600,0.012947,0.288925,0.386130
slendro_spectral,Slendro,Spectral,141,6.548027,1047.697772,0.015471,0.229926,0.461383,1177.478287,0.012644,0.278739,0.377097
slendro_spectral,Slendro,Spectral,142,6.594467,928.464269,0.015228,0.185079,0.454140,1240.559625,0.012419,0.302466,0.370379
slendro_spectral,Slendro,Spectral,143,6.640907,858.046325,0.011283,0.158593,0.336501,1246.706022,0.012520,0.304778,0.373376
slendro_spectral,Slendro,Spectral,144,6.687347,938.861922,0.008372,0.188990,0.249675,1244.958998,0.012810,0.304121,0.382033
slendro_spectral,Slendro,Spectral,145,6.733787,2313.647683,0.010315,0.706082,0.307635,1206.736610,0.012907,0.289744,0.384927
slendro_spectral,Slendro,Spectral,146,6.780227,1966.132215,0.015591,0.575372,0.464964,1143.028393,0.012665,0.265782,0.377707
slendro_spectral,Slendro,Spectral,147,6.826667,941.638746,0.017452,0.190034,0.520465,1216.395868,0.012382,0.293377,0.369261
slendro_spectral,Slendro,Spectral,148,6.873107,859.736937,0.014493,0.159229,0.432222,1241.717713,0.012430,0.302901,0.370695
slendro_spectral,Slendro,Spectral,149,6.919546,860.453397,0.011071,0.159498,0.330187,1248.288009,0.012718,0.305373,0.379299
slendro_spectral,Slendro,Spectral,150,6.965986,973.153571,0.010079,0.201888,0.300600,1247.742746,0.012930,0.305168,0.385627
slendro_spectral,Slendro,Spectral,151,7.012426,2178.760165,0.012703,0.655347,0.378859,1175.737509,0.012804,0.278085,0.381859
slendro_spectral,Slendro,Spectral,152,7.058866,936.953024,0.016262,0.188272,0.484993,1224.491896,0.012479,0.296422,0.372163
slendro_spectral,Slendro,Spectral,153,7.105306,829.437263,0.015876,0.147832,0.473485,1280.716585,0.012380,0.317570,0.369217
slendro_spectral,Slendro,Spectral,154,7.151746,760.927878,0.012033,0.122064,0.358863,1286.235639,0.012599,0.319646,0.375753
slendro_spectral,Slendro,Spectral,155,7.198186,812.543817,0.009090,0.141478,0.271095,1284.495777,0.012847,0.318991,0.383131
slendro_spectral,Slendro,Spectral,156,7.244626,2359.783912,0.010216,0.723435,0.304675,1212.693150,0.012790,0.291984,0.381456
slendro_spectral,Slendro,Spectral,157,7.291066,1334.119017,0.014421,0.337656,0.430071,1156.279085,0.012398,0.270766,0.369739
slendro_spectral,Slendro,Spectral,158,7.337506,898.687990,0.015449,0.173879,0.460737,1236.596225,0.012215,0.300975,0.364293
slendro_spectral,Slendro,Spectral,159,7.383946,813.323203,0.012060,0.141771,0.359668,1251.533419,0.012491,0.306593,0.372512
slendro_spectral,Slendro,Spectral,160,7.430385,902.381071,0.008616,0.175268,0.256963,1255.971797,0.012902,0.308263,0.384778
slendro_spectral,Slendro,Spectral,161,7.476825,2022.785519,0.008968,0.596681,0.267466,1250.370025,0.013120,0.306156,0.391288
slendro_spectral,Slendro,Spectral,162,7.523265,2052.958039,0.013252,0.608030,0.395223,1189.541315,0.013080,0.283276,0.390083
slendro_spectral,Slendro,Spectral,163,7.569705,968.427414,0.015666,0.200110,0.467209,1242.128497,0.013051,0.303056,0.389222
slendro_spectral,Slendro,Spectral,164,7.616145,904.064680,0.013320,0.175901,0.397248,1264.267458,0.013277,0.311383,0.395972
slendro_spectral,Slendro,Spectral,165,7.662585,877.595142,0.009191,0.165946,0.274119,1268.918734,0.013740,0.313132,0.409761
slendro_spectral,Slendro,Spectral,166,7.709025,837.850915,0.007733,0.150997,0.230637,1268.396841,0.014177,0.312936,0.422806
slendro_spectral,Slendro,Spectral,167,7.755465,2547.981551,0.013799,0.794221,0.411543,1190.140743,0.014320,0.283502,0.427068
slendro_spectral,Slendro,Spectral,168,7.801905,1158.480823,0.020004,0.271594,0.596599,1172.075640,0.014233,0.276707,0.424491
slendro_spectral,Slendro,Spectral,169,7.848345,949.220949,0.019297,0.192886,0.575512,1233.151266,0.014185,0.299679,0.423031
slendro_spectral,Slendro,Spectral,170,7.894785,861.118125,0.014445,0.159748,0.430804,1238.290929,0.014436,0.301612,0.430539
slendro_spectral,Slendro,Spectral,171,7.941224,962.185963,0.011895,0.197762,0.354760,1232.064928,0.014807,0.299271,0.441592
slendro_spectral,Slendro,Spectral,172,7.987664,1988.696673,0.015684,0.583859,0.467760,1164.922930,0.014929,0.274017,0.445226
slendro_spectral,Slendro,Spectral,173,8.034104,1272.216474,0.020403,0.314373,0.608498,1097.979726,0.014720,0.248838,0.438996
slendro_spectral,Slendro,Spectral,174,8.080544,853.953408,0.021280,0.157053,0.634628,1164.703993,0.014482,0.273935,0.431899
slendro_spectral,Slendro,Spectral,175,8.126984,802.105948,0.017838,0.137552,0.531990,1184.544250,0.014469,0.281397,0.431511
slendro_spectral,Slendro,Spectral,176,8.173424,794.661956,0.013075,0.134752,0.389927,1189.214579,0.014643,0.283154,0.436714
slendro_spectral,Slendro,Spectral,177,8.219864,972.816959,0.012692,0.201761,0.378518,1189.761686,0.014803,0.283359,0.441482
slendro_spectral,Slendro,Spectral,178,8.266304,2120.200502,0.014470,0.633321,0.431545,1105.826046,0.014569,0.251789,0.434497
slendro_spectral,Slendro,Spectral,179,8.312744,916.116474,0.017095,0.180434,0.509829,1153.311315,0.014072,0.269649,0.419672
slendro_spectral,Slendro,Spectral,180,8.359184,777.861041,0.016029,0.128433,0.478027,1216.212026,0.013772,0.293308,0.410724
slendro_spectral,Slendro,Spectral,181,8.405624,679.945558,0.011405,0.091605,0.340145,1223.762216,0.013826,0.296148,0.412345
slendro_spectral,Slendro,Spectral,182,8.452063,714.093966,0.009074,0.104449,0.270627,1221.449394,0.013925,0.295278,0.415302
slendro_spectral,Slendro,Spectral,183,8.498503,2302.912747,0.010906,0.702044,0.325255,1166.999821,0.013641,0.274798,0.406835
slendro_spectral,Slendro,Spectral,184,8.544943,1300.869825,0.013060,0.325150,0.389487,1147.744579,0.013095,0.267556,0.390525
slendro_spectral,Slendro,Spectral,185,8.591383,971.001735,0.012681,0.201078,0.378193,1223.008458,0.012646,0.295864,0.377151
slendro_spectral,Slendro,Spectral,186,8.637823,848.793050,0.010931,0.155112,0.325996,1238.916247,0.012535,0.301848,0.373831
slendro_spectral,Slendro,Spectral,187,8.684263,869.268752,0.009115,0.162814,0.271832,1247.787569,0.012639,0.305184,0.376941
slendro_spectral,Slendro,Spectral,188,8.730703,2108.186191,0.010063,0.628802,0.300112,1239.817194,0.012564,0.302187,0.374712
slendro_spectral,Slendro,Spectral,189,8.777143,2207.235178,0.013297,0.666057,0.396548,1181.644229,0.012268,0.280306,0.365877
slendro_spectral,Slendro,Spectral,190,8.823583,1012.121924,0.015532,0.216545,0.463221,1239.454343,0.012125,0.302050,0.361604
slendro_spectral,Slendro,Spectral,191,8.870023,915.929527,0.013878,0.180364,0.413896,1258.857104,0.012297,0.309348,0.366733
slendro_spectral,Slendro,Spectral,192,8.916463,899.705206,0.010007,0.174262,0.298434,1268.017666,0.012733,0.312793,0.379746
slendro_spectral,Slendro,Spectral,193,8.962902,887.111631,0.009465,0.169525,0.282291,1272.508564,0.013118,0.314483,0.391224
slendro_spectral,Slendro,Spectral,194,9.009342,2359.230997,0.012311,0.723227,0.367148,1196.227487,0.013205,0.285791,0.393810
slendro_spectral,Slendro,Spectral,195,9.055782,1120.261721,0.015611,0.257219,0.465583,1203.071663,0.013340,0.288366,0.397847
slendro_spectral,Slendro,Spectral,196,9.102222,972.088390,0.015161,0.201487,0.452138,1244.455383,0.013710,0.303931,0.408889
slendro_spectral,Slendro,Spectral,197,9.148662,813.409467,0.011197,0.141804,0.333925,1251.236240,0.014203,0.306482,0.423596
slendro_spectral,Slendro,Spectral,198,9.195102,956.741202,0.008545,0.195714,0.254846,1250.942611,0.014674,0.306371,0.437631
slendro_spectral,Slendro,Spectral,199,9.241542,2072.318750,0.014229,0.615312,0.424370,1185.068374,0.014965,0.281594,0.446311
slendro_spectral,Slendro,Spectral,200,9.287982,1165.916262,0.019468,0.274391,0.580613,1111.833720,0.015013,0.254049,0.447740
slendro_spectral,Slendro,Spectral,201,9.334422,863.156810,0.020132,0.160515,0.600401,1176.780782,0.015040,0.278477,0.448539
slendro_spectral,Slendro,Spectral,202,9.380862,803.911916,0.016771,0.138231,0.500180,1183.364291,0.015392,0.280953,0.459044
slendro_spectral,Slendro,Spectral,203,9.427302,777.291211,0.012641,0.128219,0.376991,1179.189687,0.015944,0.279383,0.475496
slendro_spectral,Slendro,Spectral,204,9.473741,1437.753341,0.015767,0.376635,0.470215,1172.934643,0.016271,0.277030,0.485257
slendro_spectral,Slendro,Spectral,205,9.520181,1798.676141,0.020086,0.512388,0.599031,1096.167244,0.016263,0.248156,0.485016
slendro_spectral,Slendro,Spectral,206,9.566621,984.410193,0.020794,0.206121,0.620135,1134.581988,0.016093,0.262605,0.479933
