time_step,time_beats,pitch_center_mass,velocity_mean,note_density,pitch_variance,pitch_center_mass_smoothed,pitch_center_mass_derivative
322,161.000000,57.106383,70.500000,2,196.000000,59.930311,0.253049
323,161.500000,59.500000,84.000000,2,196.000000,59.945520,0.468262
324,162.000000,63.650000,80.000000,3,180.666667,60.866835,1.114603
325,162.500000,60.354651,86.000000,2,210.250000,62.174725,1.190556
326,163.000000,63.723140,80.666667,3,180.666667,63.247947,0.658222
327,163.500000,63.645833,80.000000,3,180.666667,63.491169,0.572757
328,164.000000,64.866109,79.666667,3,133.555556,64.393460,0.635435
329,164.500000,64.866109,79.666667,3,133.555556,64.762039,-0.239035
330,165.000000,64.866109,79.666667,3,133.555556,63.915390,-0.787780
331,165.500000,65.566038,88.333333,3,133.555556,63.186480,-0.909807
332,166.000000,59.412587,71.500000,2,144.000000,62.095776,-0.956963
333,166.500000,61.221557,83.500000,2,144.000000,61.272554,-0.716887
334,167.000000,59.412587,71.500000,2,144.000000,60.662001,-0.366780
335,167.500000,60.750000,80.000000,2,144.000000,60.538993,0.074855
336,168.000000,62.513274,75.333333,3,110.222222,60.811712,0.448845
337,168.500000,58.797546,81.500000,2,100.000000,61.436684,0.487706
338,169.000000,62.585153,76.333333,3,110.222222,61.787124,0.171680
339,169.500000,62.537445,75.666667,3,110.222222,61.780045,0.369337
340,170.000000,62.502203,75.666667,3,110.222222,62.525798,0.369384
341,170.500000,62.477876,75.333333,3,110.222222,62.518812,-0.012990
342,171.000000,62.526316,76.000000,3,110.222222,62.499818,-0.015469
343,171.500000,62.550218,76.333333,3,110.222222,62.487873,-0.081760
344,172.000000,62.442478,75.333333,3,110.222222,62.336298,-0.432034
345,172.500000,62.442478,75.333333,3,110.222222,61.623806,-0.860219
346,173.000000,61.720000,66.666667,3,110.222222,60.615860,-0.851835
347,173.500000,58.963855,83.000000,2,100.000000,59.920136,-0.826593
348,174.000000,57.510490,71.500000,2,100.000000,58.962675,-0.759821
349,174.500000,58.963855,83.000000,2,100.000000,58.400493,-0.627476
350,175.000000,57.655172,72.500000,2,100.000000,57.707722,-0.394995
351,175.500000,58.909091,82.500000,2,100.000000,57.610502,-0.394995
352,176.000000,55.500000,72.000000,2,144.000000,56.917731,-0.416197
353,176.500000,57.024390,82.000000,2,144.000000,56.778107,-0.428326
354,177.000000,55.500000,72.000000,2,144.000000,56.061078,-0.233515
355,177.500000,56.957055,81.500000,2,144.000000,56.311078,0.574773
356,178.000000,55.323944,71.000000,2,144.000000,57.210625,0.819286
357,178.500000,56.750000,80.000000,2,144.000000,57.949649,0.851198
358,179.000000,61.522124,75.333333,3,152.888889,58.913021,1.139849
359,179.500000,59.195122,82.000000,2,196.000000,60.229348,1.423568
360,180.000000,61.773913,76.666667,3,152.888889,61.760156,0.648657
361,180.500000,61.905579,77.666667,3,152.888889,61.526661,0.315012
362,181.000000,64.404040,74.250000,4,140.187500,62.390179,0.609642
363,181.500000,60.354651,86.000000,2,210.250000,62.745945,0.353575
364,182.000000,63.512712,78.666667,3,180.666667,63.097329,0.097631
365,182.500000,63.552743,79.000000,3,180.666667,62.941207,0.380665
366,183.000000,63.662500,80.000000,3,180.666667,63.858659,0.601645
367,183.500000,63.623431,79.666667,3,180.666667,64.144498,0.281421
368,184.000000,64.941909,80.333333,3,133.555556,64.421502,0.259281
369,184.500000,64.941909,80.333333,3,133.555556,64.663060,0.247603
370,185.000000,64.937759,80.333333,3,133.555556,64.916707,0.183963
371,185.500000,64.870293,79.666667,3,133.555556,65.030987,-0.461541
372,186.000000,64.891667,80.000000,3,133.555556,63.993626,-0.903366
373,186.500000,65.513308,87.666667,3,133.555556,63.224256,-0.896204
374,187.000000,59.755102,73.500000,2,144.000000,62.201218,-0.904980
375,187.500000,61.090909,82.500000,2,144.000000,61.414295,-0.977669
376,188.000000,59.755102,73.500000,2,144.000000,60.245880,-0.491793
377,188.500000,60.957055,81.500000,2,144.000000,60.430709,-0.058056
378,189.000000,59.671233,73.000000,2,144.000000,60.129768,-0.079827
379,189.500000,60.679245,79.500000,2,144.000000,60.271056,0.230938
380,190.000000,59.586207,72.500000,2,144.000000,60.591645,0.049775
381,190.500000,60.461538,78.000000,2,144.000000,60.370606,0.079451
382,191.000000,62.560000,75.000000,3,110.222222,60.750546,0.486856
383,191.500000,58.566038,79.500000,2,100.000000,61.344318,0.493589
384,192.000000,62.578947,76.000000,3,110.222222,61.737725,0.181062
385,192.500000,62.555066,75.666667,3,110.222222,61.706442,0.359429
386,193.000000,62.428571,74.666667,3,110.222222,62.456583,0.346267
