time_step,time_beats,pitch_center_mass,velocity_mean,note_density,pitch_variance,pitch_center_mass_smoothed,pitch_center_mass_derivative
90,45.000000,57.079470,75.500000,2,144.000000,61.275903,1.557516
91,45.500000,50.750000,72.000000,2,36.000000,60.090829,-0.682443
92,46.000000,71.405941,101.000000,2,441.000000,59.911018,-0.750026
93,46.500000,61.642045,88.000000,2,210.250000,58.590776,1.768344
94,47.000000,58.677632,76.000000,2,182.250000,63.447706,0.848216
95,47.500000,50.478261,69.000000,2,36.000000,60.287208,-2.416697
96,48.000000,75.034653,101.000000,2,462.250000,58.614312,-1.949024
97,48.500000,55.603448,96.666667,3,234.000000,56.389159,-0.068708
98,49.000000,53.277567,87.666667,3,220.222222,58.476896,-0.912722
99,49.500000,47.551867,80.333333,3,74.000000,54.563715,-2.173539
100,50.000000,60.916944,100.333333,3,414.888889,54.129818,-0.779273
101,50.500000,55.468750,96.000000,3,234.000000,53.005169,0.381410
102,51.000000,53.433962,88.333333,3,220.222222,54.892637,0.319416
103,51.500000,47.654321,81.000000,3,74.000000,53.644000,0.039782
104,52.000000,56.989209,92.666667,3,326.000000,54.972201,0.691334
105,52.500000,54.673759,94.000000,3,220.222222,55.026668,1.971352
106,53.000000,62.109756,82.000000,2,169.000000,58.914905,2.334086
107,53.500000,53.706294,71.500000,2,36.000000,59.694841,1.103842
108,54.000000,67.095506,89.000000,2,272.250000,61.122589,-0.117791
109,54.500000,60.888889,81.000000,2,144.000000,59.459258,0.522705
110,55.000000,61.812500,80.000000,2,169.000000,62.168000,0.596025
111,55.500000,53.793103,72.500000,2,36.000000,60.651308,-0.793731
112,56.000000,67.250000,90.000000,2,272.250000,60.580537,-0.841636
113,56.500000,59.512048,83.000000,2,110.250000,58.968037,0.429909
114,57.000000,60.535032,78.500000,2,144.000000,61.440355,0.468045
115,57.500000,53.750000,72.000000,2,36.000000,59.904128,-0.719319
116,58.000000,66.154696,90.500000,2,240.250000,60.001718,-0.634079
117,58.500000,59.568862,83.500000,2,110.250000,58.635970,0.592126
118,59.000000,60.000000,75.000000,2,144.000000,61.185970,0.526197
119,59.500000,53.706294,71.500000,2,36.000000,59.688365,-0.821818
120,60.000000,66.500000,93.000000,2,240.250000,59.542334,-0.720497
121,60.500000,58.666667,85.500000,2,90.250000,58.247370,0.683584
122,61.000000,58.838710,77.500000,2,110.250000,60.909501,0.547732
123,61.500000,53.525180,69.500000,2,36.000000,59.342834,-0.753185
124,62.000000,67.016949,88.500000,2,272.250000,59.403132,-0.515487
125,62.500000,58.666667,85.500000,2,90.250000,58.311860,0.658989
126,63.000000,58.968153,78.500000,2,110.250000,60.721110,0.331501
127,63.500000,53.382353,68.000000,2,36.000000,58.974863,-0.986287
128,64.000000,65.571429,87.500000,2,324.000000,58.748536,-0.957461
129,64.500000,58.285714,84.000000,2,144.000000,57.059942,0.496879
130,65.000000,57.535032,78.500000,2,144.000000,59.742294,0.559034
131,65.500000,50.525180,69.500000,2,36.000000,58.178009,-0.879545
132,66.000000,66.794118,85.000000,2,380.250000,57.983204,-0.789204
133,66.500000,57.750000,80.000000,2,144.000000,56.599601,0.935093
134,67.000000,57.311688,77.000000,2,144.000000,59.853389,0.873897
135,67.500000,50.617021,70.500000,2,36.000000,58.347396,-0.820050
136,68.000000,66.794118,85.000000,2,380.250000,58.213290,-0.732025
137,68.500000,59.264151,79.500000,2,182.250000,56.883346,0.830469
138,69.000000,57.079470,75.500000,2,144.000000,59.874228,0.726220
139,69.500000,50.661972,71.000000,2,36.000000,58.335786,-1.003689
140,70.000000,65.571429,87.500000,2,324.000000,57.866849,-0.876219
141,70.500000,59.101911,78.500000,2,182.250000,56.583349,0.840329
142,71.000000,56.919463,74.500000,2,144.000000,59.547507,0.692860
143,71.500000,50.661972,71.000000,2,36.000000,57.969070,-1.015626
144,72.000000,65.482759,87.000000,2,324.000000,57.516255,-0.852156
145,72.500000,57.679245,79.500000,2,144.000000,56.264757,0.838286
146,73.000000,56.837838,74.000000,2,144.000000,59.192828,0.704648
147,73.500000,50.661972,71.000000,2,36.000000,57.674054,-0.851801
148,74.000000,65.302326,86.000000,2,324.000000,57.489225,-0.714496
149,74.500000,57.888889,81.000000,2,144.000000,56.245062,0.868864
