time_step,time_beats,pitch_center_mass,velocity_mean,note_density,pitch_variance,pitch_center_mass_smoothed,pitch_center_mass_derivative
140,70.000000,70.608696,46.000000,3,96.000000,71.044362,-0.369154
141,70.500000,70.608696,46.000000,3,96.000000,71.113712,-0.102736
142,71.000000,70.648276,48.333333,3,96.000000,70.838890,-0.138140
143,71.500000,71.671642,67.000000,2,36.000000,70.837431,-0.000730
144,72.000000,70.657143,46.666667,3,96.000000,70.837431,0.114212
145,72.500000,70.601399,47.666667,3,96.000000,71.065854,0.413714
146,73.000000,70.608696,46.000000,3,96.000000,71.664859,0.405470
147,73.500000,71.790393,76.333333,3,24.888889,71.876794,0.147197
148,74.000000,74.666667,42.000000,3,96.000000,71.959254,0.153694
149,74.500000,71.716814,56.500000,4,75.000000,72.184181,-0.011781
150,75.000000,71.013699,48.666667,3,67.555556,71.935692,-0.539560
151,75.500000,71.733333,67.500000,2,36.000000,71.105061,-0.678889
152,76.000000,70.547945,48.666667,3,96.000000,70.577914,-0.286861
153,76.500000,70.513514,49.333333,3,96.000000,70.531339,-0.282565
154,77.000000,69.081081,64.750000,4,66.250000,70.012785,-0.241731
155,77.500000,70.780822,73.000000,2,36.000000,70.047877,0.016554
156,78.000000,69.140562,62.250000,4,72.187500,70.045893,0.256525
157,78.500000,70.723404,47.000000,3,96.000000,70.560927,0.245149
158,79.000000,70.503597,46.333333,3,96.000000,70.536191,0.143141
159,79.500000,71.656250,64.000000,2,36.000000,70.847209,0.139657
160,80.000000,70.657143,46.666667,3,96.000000,70.815506,0.113276
161,80.500000,70.695652,46.000000,3,96.000000,71.073760,0.023204
162,81.000000,70.564885,43.666667,3,96.000000,70.861913,-0.126567
163,81.500000,71.794872,58.500000,2,36.000000,70.820626,-0.027435
164,82.000000,70.597015,44.666667,3,96.000000,70.807043,0.117208
165,82.500000,70.450704,47.333333,3,96.000000,71.055041,0.011179
166,83.000000,70.627737,45.666667,3,96.000000,70.829400,-0.107955
167,83.500000,71.804878,61.500000,2,36.000000,70.839131,0.023210
168,84.000000,70.666667,42.000000,3,96.000000,70.875820,0.136247
169,84.500000,70.645669,42.333333,3,96.000000,71.111625,0.401245
170,85.000000,70.634146,41.000000,3,96.000000,71.678309,0.409953
171,85.500000,71.806763,69.000000,3,24.888889,71.931530,0.265309
172,86.000000,74.638298,47.000000,3,96.000000,72.208927,0.669034
173,86.500000,71.932773,59.500000,4,75.000000,73.269597,0.814226
174,87.000000,72.032653,61.250000,4,75.000000,73.837379,0.274606
175,87.500000,75.937500,64.000000,2,36.000000,73.818810,0.263087
176,88.000000,74.645669,42.333333,3,96.000000,74.363553,0.624306
177,88.500000,74.545455,44.000000,3,96.000000,75.067422,0.215962
178,89.000000,74.656489,43.666667,3,96.000000,74.795478,-0.144657
179,89.500000,75.552000,62.500000,2,36.000000,74.778109,-0.008685
180,90.000000,74.577778,45.000000,3,96.000000,74.778109,-0.213475
181,90.500000,74.558824,45.333333,3,96.000000,74.351159,-0.538549
182,91.000000,74.545455,44.000000,3,96.000000,73.701010,-0.301473
183,91.500000,72.521739,69.000000,3,46.222222,73.748213,0.009580
184,92.000000,72.301255,59.750000,4,75.000000,73.720169,0.066316
185,92.500000,74.813793,48.333333,3,96.000000,73.880846,0.282959
186,93.000000,74.418605,43.000000,3,96.000000,74.286087,0.364740
187,93.500000,75.348837,64.500000,2,36.000000,74.610326,0.207892
188,94.000000,74.547945,48.666667,3,96.000000,74.701872,-0.869983
189,94.500000,73.922449,61.250000,4,72.187500,72.870360,-1.052846
190,95.000000,75.271523,50.333333,3,96.222222,72.596181,-0.363759
191,95.500000,65.261044,83.000000,3,213.555556,72.142842,-0.552248
192,96.000000,73.977941,68.000000,4,72.187500,71.491685,-0.720423
193,96.500000,72.281250,64.000000,4,75.000000,70.701996,-0.017161
194,97.000000,70.666667,43.000000,3,67.555556,71.457363,-0.039098
195,97.500000,71.323077,65.000000,2,36.000000,70.623800,-0.691060
196,98.000000,69.037879,66.000000,4,72.187500,70.075242,-1.405027
197,98.500000,69.810127,52.666667,3,96.000000,67.813746,-2.316614
