time_step,time_beats,pitch_center_mass,velocity_mean,note_density,pitch_variance,pitch_center_mass_smoothed,pitch_center_mass_derivative
90,45.000000,69.724936,77.800000,5,144.240000,71.394459,-1.320090
91,45.500000,68.169173,88.666667,3,213.555556,70.193441,-0.931719
92,46.000000,68.496503,71.500000,4,171.000000,69.531022,-0.104059
93,46.500000,68.564014,72.250000,4,171.000000,69.985323,0.601759
94,47.000000,72.700483,82.800000,5,119.040000,70.734539,0.716483
95,47.500000,71.996441,93.666667,3,184.888889,71.418289,0.608223
96,48.000000,71.915254,73.750000,4,142.750000,71.950984,0.798738
97,48.500000,71.915254,73.750000,4,142.750000,73.015766,0.936694
98,49.000000,71.227488,84.400000,5,148.240000,73.824372,0.814077
99,49.500000,78.024390,82.000000,2,36.000000,74.643919,0.667866
100,50.000000,76.039474,50.666667,3,80.888889,75.160104,0.448924
101,50.500000,76.012987,51.333333,3,80.888889,75.541767,-0.447778
102,51.000000,74.496183,65.500000,4,61.000000,74.264549,-1.086005
103,51.500000,73.135802,81.000000,3,42.000000,73.369758,-1.063674
104,52.000000,71.638298,47.000000,3,96.000000,72.137201,-0.932803
105,52.500000,71.565517,48.333333,3,96.000000,71.504151,-0.651417
106,53.000000,69.850202,61.750000,4,72.750000,70.834368,-0.335708
107,53.500000,71.330935,69.500000,2,49.000000,70.832735,-0.011913
108,54.000000,69.786885,61.000000,4,72.750000,70.810541,0.253489
109,54.500000,71.630137,48.666667,3,96.000000,71.339713,0.106201
110,55.000000,71.454545,44.000000,3,96.000000,71.022942,-0.097719
111,55.500000,72.496063,63.500000,2,36.000000,71.144275,-0.098347
112,56.000000,69.747082,64.250000,4,85.000000,70.826248,-0.175271
113,56.500000,70.393548,51.666667,3,112.888889,70.793733,-0.250831
114,57.000000,70.040000,50.000000,3,112.888889,70.324586,-0.196295
115,57.500000,71.291971,68.500000,2,49.000000,70.401143,-1.039189
116,58.000000,70.150327,51.000000,3,112.888889,68.246207,-2.115868
117,58.500000,70.129870,51.333333,3,112.888889,66.169407,-1.208774
118,59.000000,59.618868,66.250000,4,180.000000,65.828660,-0.229922
119,59.500000,59.656000,83.333333,3,224.000000,65.709562,-0.112858
120,60.000000,69.588235,51.000000,3,96.000000,65.602943,1.254728
121,60.500000,69.554839,51.666667,3,96.000000,68.219019,2.316512
122,61.000000,69.596774,62.000000,4,85.000000,70.235967,1.023120
123,61.500000,72.699248,66.500000,2,36.000000,70.265259,0.198599
124,62.000000,69.740741,60.750000,4,85.000000,70.633165,0.487912
125,62.500000,69.734694,61.250000,4,85.000000,71.241083,0.188580
126,63.000000,71.394366,47.333333,3,112.888889,71.010324,0.083397
127,63.500000,72.636364,66.000000,2,36.000000,71.407877,0.659398
128,64.000000,71.545455,44.000000,3,96.000000,72.329120,0.888127
129,64.500000,71.728507,55.250000,4,73.687500,73.184131,0.621647
130,65.000000,74.340909,44.000000,3,122.000000,73.572414,0.503232
131,65.500000,75.669421,60.500000,2,36.000000,74.190596,0.594018
132,66.000000,74.577778,45.000000,3,96.000000,74.760450,0.407086
133,66.500000,74.636364,44.000000,3,96.000000,75.004768,0.016087
134,67.000000,74.577778,45.000000,3,96.000000,74.792623,-0.095194
135,67.500000,75.562500,64.000000,2,36.000000,74.814381,-0.260352
136,68.000000,74.608696,46.000000,3,96.000000,74.271918,-0.425884
137,68.500000,74.686567,44.666667,3,96.000000,73.962613,-0.550033
138,69.000000,71.924051,59.250000,4,56.250000,73.171852,-0.695380
139,69.500000,73.031250,64.000000,2,36.000000,72.571852,-0.603829
140,70.000000,71.608696,46.000000,3,96.000000,71.964194,-0.229070
141,70.500000,71.608696,46.000000,3,96.000000,72.113712,-0.062652
142,71.000000,71.648276,48.333333,3,96.000000,71.838890,-0.138140
143,71.500000,72.671642,67.000000,2,36.000000,71.837431,-0.000730
144,72.000000,71.657143,46.666667,3,96.000000,71.837431,0.070544
145,72.500000,71.601399,47.666667,3,96.000000,71.978518,0.270046
146,73.000000,71.608696,46.000000,3,96.000000,72.377523,0.249717
147,73.500000,72.353712,76.333333,3,26.000000,72.477953,0.085965
148,74.000000,74.666667,42.000000,3,96.000000,72.549454,0.148214
149,74.500000,72.159292,56.500000,4,73.687500,72.774382,0.031887
150,75.000000,71.958904,48.666667,3,74.000000,72.613228,-0.395892
151,75.500000,72.733333,67.500000,2,36.000000,71.982598,-0.581824
152,76.000000,71.547945,48.666667,3,96.000000,71.449581,-0.384317
153,76.500000,71.513514,49.333333,3,96.000000,71.213964,-0.417246
154,77.000000,69.494208,64.750000,4,61.000000,70.615089,-0.281892
155,77.500000,70.780822,73.000000,2,36.000000,70.650181,0.016554
156,78.000000,69.738956,62.250000,4,72.750000,70.648198,0.315213
157,78.500000,71.723404,47.000000,3,96.000000,71.280606,0.403836
158,79.000000,71.503597,46.333333,3,96.000000,71.455870,0.283302
159,79.500000,72.656250,64.000000,2,36.000000,71.847209,0.179818
160,80.000000,71.657143,46.666667,3,96.000000,71.815506,0.113276
161,80.500000,71.695652,46.000000,3,96.000000,72.073760,0.023204
162,81.000000,71.564885,43.666667,3,96.000000,71.861913,-0.126567
163,81.500000,72.794872,58.500000,2,36.000000,71.820626,-0.027435
164,82.000000,71.597015,44.666667,3,96.000000,71.807043,0.117208
165,82.500000,71.450704,47.333333,3,96.000000,72.055041,0.011179
166,83.000000,71.627737,45.666667,3,96.000000,71.829400,-0.107955
167,83.500000,72.804878,61.500000,2,36.000000,71.839131,0.023210
168,84.000000,71.666667,42.000000,3,96.000000,71.875820,0.091802
169,84.500000,71.645669,42.333333,3,96.000000,72.022736,0.256800
170,85.000000,71.634146,41.000000,3,96.000000,72.389420,0.250709
171,85.500000,72.362319,69.000000,3,26.000000,72.524154,0.145657
172,86.000000,74.638298,47.000000,3,96.000000,72.680734,0.508626
173,86.500000,72.340336,59.500000,4,73.687500,73.541405,0.658670
174,87.000000,72.428571,61.250000,4,73.687500,73.998075,0.219051
175,87.500000,75.937500,64.000000,2,36.000000,73.979506,0.222331
176,88.000000,74.645669,42.333333,3,96.000000,74.442737,0.543958
177,88.500000,74.545455,44.000000,3,96.000000,75.067422,0.176371
178,89.000000,74.656489,43.666667,3,96.000000,74.795478,-0.144657
179,89.500000,75.552000,62.500000,2,36.000000,74.778109,-0.008685
180,90.000000,74.577778,45.000000,3,96.000000,74.778109,-0.172895
181,90.500000,74.558824,45.333333,3,96.000000,74.432318,-0.462823
182,91.000000,74.545455,44.000000,3,96.000000,73.852462,-0.266327
183,91.500000,72.927536,69.000000,3,42.000000,73.899665,0.009580
184,92.000000,72.652720,59.750000,4,73.687500,73.871622,0.066316
185,92.500000,74.813793,48.333333,3,96.000000,74.032298,0.242379
186,93.000000,74.418605,43.000000,3,96.000000,74.356380,0.329422
187,93.500000,75.348837,64.500000,2,36.000000,74.691142,0.278055
188,94.000000,74.547945,48.666667,3,96.000000,74.912489,-0.722351
189,94.500000,74.326531,61.250000,4,72.750000,73.246439,-0.931144
190,95.000000,75.920530,50.333333,3,96.888889,73.050201,-0.289632
191,95.500000,66.088353,83.000000,3,203.555556,72.667175,-0.466027
192,96.000000,74.367647,68.000000,4,72.750000,72.118148,-0.634259
193,96.500000,72.632812,64.000000,4,73.687500,71.398657,-0.029187
194,97.000000,71.581395,43.000000,3,74.000000,72.059774,-0.125193
195,97.500000,72.323077,65.000000,2,36.000000,71.148270,-0.765187
196,98.000000,69.393939,66.000000,4,72.750000,70.529400,-1.531656
197,98.500000,69.810127,52.666667,3,96.000000,68.084958,-2.508087
198,99.000000,69.538462,52.000000,3,96.000000,65.513226,-2.293199
199,99.500000,59.359184,81.666667,3,224.000000,63.498560,-2.042601
200,100.000000,59.464419,66.750000,4,195.000000,61.428024,-2.313052
201,100.500000,59.320611,65.500000,4,195.000000,58.872456,-0.473285
202,101.000000,59.457447,75.200000,5,188.160000,60.481455,0.880117
203,101.500000,56.760618,86.333333,3,270.222222,60.632689,0.099195
204,102.000000,67.404181,71.750000,4,88.750000,60.679845,0.043433
205,102.500000,60.220588,68.000000,4,198.750000,60.719556,0.260848
206,103.000000,59.556391,66.500000,4,180.000000,61.201541,0.424635
207,103.500000,59.656000,83.333333,3,224.000000,61.568825,1.274349
208,104.000000,59.170543,64.500000,4,195.000000,63.750239,2.393277
209,104.500000,69.240602,66.500000,4,100.750000,66.355379,2.493522
210,105.000000,71.127660,47.000000,3,152.000000,68.737282,2.441523
211,105.500000,72.582090,67.000000,2,36.000000,71.238425,1.534768
212,106.000000,71.565517,48.333333,3,96.000000,71.806819,0.725529
213,106.500000,71.676259,46.333333,3,96.000000,72.689484,0.647690
214,107.000000,72.082569,54.500000,4,92.250000,73.102200,0.470859
215,107.500000,75.540984,61.000000,2,36.000000,73.631201,0.571875
216,108.000000,74.645669,42.333333,3,96.000000,74.245950,0.677579
217,108.500000,74.210526,50.666667,3,96.000000,74.986359,0.272658
218,109.000000,74.750000,48.000000,3,96.000000,74.791266,-0.098284
219,109.500000,75.784615,65.000000,2,36.000000,74.789791,0.033005
220,110.000000,74.565517,48.333333,3,96.000000,74.857275,0.048538
221,110.500000,74.638298,47.000000,3,96.000000,74.886867,-0.118969
222,111.000000,74.547945,48.666667,3,96.000000,74.619338,-0.728274
223,111.500000,74.897959,81.666667,3,27.555556,73.430318,-0.787934
224,112.000000,74.446970,66.000000,4,61.000000,73.043470,-0.449441
225,112.500000,68.620419,76.400000,5,128.560000,72.531436,-0.870898
226,113.000000,72.704057,83.800000,5,134.240000,71.301675,-1.191084
227,113.500000,71.987775,102.250000,4,180.000000,70.149267,0.138244
228,114.000000,68.749153,73.750000,4,171.000000,71.578163,0.957250
229,114.500000,68.684932,73.000000,4,171.000000,72.063767,0.504894
230,115.000000,75.764901,75.500000,4,36.500000,72.587951,0.853843
231,115.500000,75.132075,88.333333,3,27.555556,73.771454,0.833706
232,116.000000,74.608696,46.000000,3,96.000000,74.255363,-0.170841
233,116.500000,74.666667,45.000000,3,96.000000,73.429772,-0.967180
234,117.000000,71.104478,67.000000,4,58.500000,72.321004,-2.057476
235,117.500000,71.636943,78.500000,2,49.000000,69.314820,-3.010668
236,118.000000,69.588235,51.000000,3,96.000000,66.299668,-2.632420
237,118.500000,59.577778,67.500000,4,180.000000,64.049979,-2.413724
238,119.000000,59.590909,66.000000,4,180.000000,61.472220,-2.680584
239,119.500000,59.856031,85.666667,3,224.000000,58.688811,-1.270810
240,120.000000,58.748148,81.000000,5,177.200000,58.930601,0.184761
241,120.500000,55.671186,73.750000,4,196.187500,59.058334,1.033263
242,121.000000,60.786730,84.400000,5,169.360000,60.997127,2.054455
243,121.500000,60.229572,85.666667,3,224.000000,63.167243,2.468920
244,122.000000,69.550000,53.333333,3,96.000000,65.934966,1.241653
245,122.500000,69.598726,52.333333,3,96.000000,65.650549,-0.112439
246,123.000000,69.509804,51.000000,3,96.000000,65.710089,-0.990249
247,123.500000,59.364641,90.500000,4,211.000000,63.670051,-2.049473
248,124.000000,60.527273,77.000000,5,157.440000,61.611142,-0.912435
249,124.500000,59.349810,65.750000,4,195.000000,61.845181,1.146156
250,125.000000,59.304183,65.750000,4,195.000000,63.903453,2.138380
251,125.500000,70.680000,75.000000,2,36.000000,66.121942,2.317873
252,126.000000,69.656000,62.500000,4,72.750000,68.539198,2.513587
253,126.500000,71.619718,47.333333,3,96.000000,71.149116,1.703626
254,127.000000,71.436090,44.333333,3,96.000000,71.946450,0.885698
255,127.500000,72.353774,70.666667,3,26.000000,72.920513,0.795736
256,128.000000,74.666667,42.000000,3,96.000000,73.537923,0.745096
257,128.500000,74.526316,44.333333,3,96.000000,74.410705,0.378156
258,129.000000,74.706767,44.333333,3,96.000000,74.294236,-0.356101
259,129.500000,75.800000,60.000000,2,36.000000,73.698502,-0.517325
260,130.000000,71.771429,52.500000,4,73.687500,73.259585,-0.120904
261,130.500000,71.688000,41.666667,3,96.000000,73.456693,-0.308606
262,131.000000,72.331731,52.000000,4,92.250000,72.642372,-0.398589
263,131.500000,75.692308,58.500000,2,36.000000,72.659515,-0.007597
264,132.000000,71.728395,60.750000,4,73.687500,72.627178,0.024572
