time_step,time_beats,pitch_center_mass,velocity_mean,note_density,pitch_variance,pitch_center_mass_smoothed,pitch_center_mass_derivative
91,45.500000,62.580508,78.666667,3,146.000000,62.662218,0.153889
92,46.000000,64.250000,78.666667,3,174.888889,63.109121,0.457608
93,46.500000,61.642045,88.000000,2,210.250000,63.577434,0.841066
94,47.000000,64.613821,82.000000,3,174.888889,64.791252,0.075590
95,47.500000,64.800797,83.666667,3,174.888889,63.728614,-0.753720
96,48.000000,68.649596,92.750000,4,124.687500,63.283812,-0.737734
97,48.500000,58.936813,91.000000,4,236.250000,62.253146,-1.045684
98,49.000000,59.418033,91.500000,4,250.500000,61.192443,-1.445583
99,49.500000,59.460490,91.750000,4,250.500000,59.361980,-0.859184
100,50.000000,59.497283,92.000000,4,250.500000,59.474074,0.059748
101,50.500000,59.497283,92.000000,4,250.500000,59.481476,-0.000818
102,51.000000,59.497283,92.000000,4,250.500000,59.472438,-0.486871
103,51.500000,59.455041,91.750000,4,250.500000,58.507733,-0.298314
104,52.000000,59.415301,91.500000,4,250.500000,58.875809,0.785298
105,52.500000,54.673759,94.000000,3,220.222222,60.078329,1.187463
106,53.000000,61.337662,77.000000,2,169.000000,61.250735,1.159673
107,53.500000,65.509881,84.333333,3,139.555556,62.397675,1.712657
108,54.000000,65.317073,82.000000,3,139.555556,64.676048,1.394782
109,54.500000,65.150000,80.000000,3,139.555556,65.187239,0.098305
110,55.000000,66.065625,80.000000,4,108.187500,64.872658,-0.291081
111,55.500000,63.893617,78.333333,3,126.888889,64.605077,-0.317410
112,56.000000,63.936975,79.333333,3,126.888889,64.237838,-0.458801
113,56.500000,63.979167,80.000000,3,126.888889,63.687475,-0.344204
114,57.000000,63.313808,79.666667,3,114.000000,63.549429,-0.142381
115,57.500000,63.313808,79.666667,3,114.000000,63.402712,-0.161019
116,58.000000,63.203390,78.666667,3,114.000000,63.227392,0.002060
117,58.500000,63.203390,78.666667,3,114.000000,63.406832,-0.083257
118,59.000000,63.102564,78.000000,3,114.000000,63.060877,-0.332647
119,59.500000,64.211009,81.750000,4,88.500000,62.741538,-0.315425
120,60.000000,61.584034,79.333333,3,89.555556,62.430027,-0.299207
121,60.500000,61.606695,79.666667,3,89.555556,62.143124,-0.394718
122,61.000000,61.645833,80.000000,3,89.555556,61.640592,-0.239835
123,61.500000,61.668050,80.333333,3,89.555556,61.663454,0.021423
124,62.000000,61.698347,80.666667,3,89.555556,61.683438,0.016070
125,62.500000,61.698347,80.666667,3,89.555556,61.695593,-0.085623
126,63.000000,61.706612,80.666667,3,89.555556,61.512191,-0.120315
127,63.500000,61.706612,80.666667,3,89.555556,61.454964,-0.522938
128,64.000000,60.751037,80.333333,3,118.222222,60.466315,-0.862547
129,64.500000,61.412214,87.333333,3,118.222222,59.729871,-0.880263
130,65.000000,56.755102,73.500000,2,144.000000,58.705790,-0.812144
131,65.500000,58.024390,82.000000,2,144.000000,58.105583,-0.791325
132,66.000000,56.586207,72.500000,2,144.000000,57.123140,-0.413228
133,66.500000,57.750000,80.000000,2,144.000000,57.279126,0.484887
134,67.000000,56.500000,72.000000,2,144.000000,58.092914,0.674689
135,67.500000,57.535032,78.500000,2,144.000000,58.628503,0.695933
136,68.000000,62.093333,75.000000,3,146.000000,59.484781,0.981278
137,68.500000,59.264151,79.500000,2,182.250000,60.591059,0.999636
138,69.000000,62.031390,74.333333,3,146.000000,61.484053,0.437163
139,69.500000,62.031390,74.333333,3,146.000000,61.465386,0.261084
140,70.000000,62.000000,74.000000,3,146.000000,62.006221,0.314337
141,70.500000,62.000000,74.000000,3,146.000000,62.094061,-0.563567
142,71.000000,61.968326,73.666667,3,146.000000,60.879087,-1.039562
143,71.500000,62.470588,79.333333,3,146.000000,60.014936,-1.036423
144,72.000000,55.956522,69.000000,2,144.000000,58.806241,-1.026180
145,72.500000,57.679245,79.500000,2,144.000000,57.962575,-1.082760
146,73.000000,55.956522,69.000000,2,144.000000,56.640721,-0.467691
147,73.500000,57.750000,80.000000,2,144.000000,57.027194,0.011444
148,74.000000,55.861314,68.500000,2,144.000000,56.663608,0.011444
149,74.500000,57.888889,81.000000,2,144.000000,57.050081,0.004368
150,75.000000,55.861314,68.500000,2,144.000000,56.672344,0.020706
151,75.500000,57.888889,81.000000,2,144.000000,57.091492,0.034971
152,76.000000,55.861314,68.500000,2,144.000000,56.742286,0.041704
153,76.500000,57.957055,81.500000,2,144.000000,57.174901,0.041704
154,77.000000,56.142857,70.000000,2,144.000000,56.825695,0.041704
155,77.500000,58.024390,82.000000,2,144.000000,57.258310,0.044006
156,78.000000,56.142857,70.000000,2,144.000000,56.913707,0.015852
157,78.500000,58.024390,82.000000,2,144.000000,57.290014,0.018109
158,79.000000,56.234043,70.500000,2,144.000000,56.949925,0.018109
159,79.500000,58.024390,82.000000,2,144.000000,57.326231,0.026973
160,80.000000,56.323944,71.000000,2,144.000000,57.003871,0.011121
161,80.500000,58.024390,82.000000,2,144.000000,57.348473,0.002257
162,81.000000,56.412587,71.500000,2,144.000000,57.008384,-0.013550
163,81.500000,57.957055,81.500000,2,144.000000,57.321373,-0.013550
164,82.000000,56.323944,71.000000,2,144.000000,56.981284,-0.029316
165,82.500000,57.888889,81.000000,2,144.000000,57.262741,-0.031572
166,83.000000,56.323944,71.000000,2,144.000000,56.918139,-0.036771
167,83.500000,57.819876,80.500000,2,144.000000,57.189199,-0.029954
168,84.000000,56.234043,70.500000,2,144.000000,56.858230,-0.037120
169,84.500000,57.679245,79.500000,2,144.000000,57.114960,-0.039337
170,85.000000,56.234043,70.500000,2,144.000000,56.779556,-0.052396
171,85.500000,57.607595,79.000000,2,144.000000,57.010167,-0.038333
172,86.000000,56.142857,70.000000,2,144.000000,56.702890,-0.038333
173,86.500000,57.387097,77.500000,2,144.000000,56.933501,0.538950
174,87.000000,56.142857,70.000000,2,144.000000,57.780789,0.719550
175,87.500000,57.387097,77.500000,2,144.000000,58.372600,0.752196
176,88.000000,61.844037,72.666667,3,146.000000,59.285180,1.041552
177,88.500000,59.101911,78.500000,2,182.250000,60.455704,1.035084
178,89.000000,61.950000,73.333333,3,146.000000,61.355349,0.458569
179,89.500000,61.995475,73.666667,3,146.000000,61.372843,-0.201444
180,90.000000,61.885321,72.666667,3,146.000000,60.952461,-0.486837
181,90.500000,61.931507,73.000000,3,146.000000,60.399169,-0.754295
182,91.000000,57.000000,67.500000,2,182.250000,59.443870,-0.739767
183,91.500000,59.183544,79.000000,2,182.250000,58.919636,-0.744238
184,92.000000,57.218978,68.500000,2,182.250000,57.955393,-0.255706
