mode,scale_family,composition_type,time_step,time_sec,spectral_centroid,rms_energy,spectral_centroid_norm,rms_energy_norm,spectral_centroid_smooth,rms_energy_smooth,spectral_centroid_smooth_norm,rms_energy_smooth_norm
slendro_layered,Slendro,Layered,47,2.182676,927.864207,0.023292,0.184853,0.694631,1669.454653,0.027041,0.463784,0.806468
slendro_layered,Slendro,Layered,48,2.229116,1562.130717,0.022911,0.423417,0.683278,1671.540574,0.027010,0.464569,0.805526
slendro_layered,Slendro,Layered,49,2.275556,1641.810110,0.032616,0.453386,0.972709,1625.965877,0.026601,0.447427,0.793338
slendro_layered,Slendro,Layered,50,2.321995,2545.579793,0.034408,0.793317,1.000000,1554.515326,0.026158,0.420553,0.780124
slendro_layered,Slendro,Layered,51,2.368435,1383.486788,0.026275,0.356224,0.783604,1590.903944,0.026094,0.434239,0.778212
slendro_layered,Slendro,Layered,52,2.414875,1179.942427,0.020618,0.279666,0.614899,1659.513597,0.026176,0.460045,0.780645
slendro_layered,Slendro,Layered,53,2.461315,979.525472,0.018064,0.204284,0.538715,1681.650913,0.026218,0.468371,0.781917
slendro_layered,Slendro,Layered,54,2.507755,1823.334748,0.023364,0.521662,0.696786,1648.257818,0.025675,0.455811,0.765705
slendro_layered,Slendro,Layered,55,2.554195,2929.911059,0.027182,0.937874,0.810653,1611.890076,0.024755,0.442133,0.738280
slendro_layered,Slendro,Layered,56,2.600635,1623.107435,0.024618,0.446352,0.734197,1612.351963,0.024416,0.442306,0.728179
slendro_layered,Slendro,Layered,57,2.647075,1172.429953,0.021345,0.276840,0.636572,1696.680150,0.024564,0.474024,0.732570
slendro_layered,Slendro,Layered,58,2.693515,912.732770,0.018643,0.179162,0.556012,1722.567122,0.024740,0.483761,0.737825
slendro_layered,Slendro,Layered,59,2.739955,1867.457811,0.021274,0.538258,0.634473,1700.493093,0.024701,0.475459,0.736681
slendro_layered,Slendro,Layered,60,2.786395,2426.803200,0.026156,0.748642,0.780067,1669.580403,0.023971,0.463831,0.714889
slendro_layered,Slendro,Layered,61,2.832834,2621.277819,0.025926,0.821789,0.773211,1630.862215,0.023546,0.449269,0.702207
slendro_layered,Slendro,Layered,62,2.879274,1450.253316,0.022571,0.381337,0.673132,1694.556596,0.023848,0.473226,0.711242
slendro_layered,Slendro,Layered,63,2.925714,1076.414688,0.019670,0.240727,0.586630,1715.493431,0.024217,0.481101,0.722239
slendro_layered,Slendro,Layered,64,2.972154,1326.844562,0.020427,0.334920,0.609203,1728.320636,0.024393,0.485925,0.727478
slendro_layered,Slendro,Layered,65,3.018594,1703.703818,0.029487,0.476666,0.879408,1692.789423,0.024075,0.472561,0.718011
